timestamp_ms,symbol,direction,interval,entry,sl,tp1,tp2,tp3,confidence,rsi,momentum,acceleration,volatility,atr,structure,range_type,fib_direction,label,outcome_type,pnl_pct,hold_minutes,sl_hit,tp1_hit,tp2_hit,tp3_hit,sl_alerted,tp1_alerted,tp2_alerted,tp3_alerted,tp1_sent,tp2_sent,tp3_sent
1774475759999,PIPPINUSDT,BUY,1m,0.04654,0.04574,0.04733,0.04813,0.04892,0.6352875859036582,54.411484646770155,0.0008400000000000005,0.0009800000000000017,0.004714759322709474,0.00043428571428571393,BULLISH,RANGE,DOWN,small
1774489679999,SUPERUSDT,BUY,1m,0.1355,0.1329,0.138,0.1406,0.1432,0.7173933659164999,70.12974262124729,0.004400000000000015,0.003899999999999987,0.004541342751680097,0.0010714285714285684,NEUTRAL,TREND,UP,small
1774500119999,BRUSDT,SELL,1m,0.16747,0.17081,0.16412,0.16077,0.15742,0.6917314696446849,44.858118911721974,-0.0020799999999999985,0.0065800000000000025,0.007716087004832959,0.0019350000000000003,BULLISH,TREND,UP,small
1774500899999,KATUSDT,BUY,1m,0.01217,0.01193,0.0124,0.01263,0.01286,0.6973528119877274,81.12993241687964,0.0003099999999999995,0.00031000000000000125,0.003700692140057126,5.8571428571428785e-05,BULLISH,RANGE,DOWN,small
1774518719999,KATUSDT,SELL,1m,0.01418,0.01446,0.01389,0.01361,0.01332,0.731,28.81333141997746,-0.0005000000000000004,9.999999999999593e-06,0.009950169095138399,0.0002171428571428571,NEUTRAL,TREND,DOWN,small
1774519859999,MUSDT,SELL,1m,2.2456,2.2905,2.2006,2.1557,2.1108,0.731,30.339081351890925,-0.04999999999999982,-0.06269999999999998,0.005197934149305452,0.022700000000000102,BEARISH,TREND,DOWN,small
1774519859999,SIRENUSDT,BUY,1m,1.98426,1.94854,2.01997,2.05569,2.09141,0.6659553150654847,47.38464561510273,0.011929999999999996,0.04395999999999978,0.007695611932170254,0.021247142857142878,NEUTRAL,TREND,DOWN,small
1774520459999,KATUSDT,SELL,1m,0.01427,0.01455,0.01398,0.01369,0.01341,0.7233159929882451,37.16181063152105,-0.00041000000000000064,-8.000000000000194e-05,0.011705208643931661,0.0002500000000000001,NEUTRAL,TREND,DOWN,small
1774520759999,KNCUSDT,BUY,1m,0.1477,0.1448,0.1505,0.1533,0.1561,0.731,78.7498621877409,0.004599999999999993,0.0038000000000000256,0.005825069183248757,0.0011428571428571419,BULLISH,TREND,UP,small
1774520999999,BSBUSDT,SELL,1m,0.15894,0.16195,0.15592,0.1529,0.14988,0.7112217668205886,29.322381949375313,-0.0035499999999999976,-0.002099999999999963,0.004815705079188183,0.0013885714285714315,NEUTRAL,TREND,UP,small
1774523399999,PIPPINUSDT,BUY,1m,0.05966,0.05863,0.06068,0.0617,0.06272,0.731,79.43630644836888,0.0012999999999999956,-0.0020499999999999963,0.005614166844235593,0.0004357142857142858,BULLISH,TREND,UP,small
1774523399999,BSBUSDT,SELL,1m,0.15288,0.15578,0.14997,0.14707,0.14416,0.731,22.91662953323936,-0.003689999999999999,-0.0033199999999999896,0.007499826400718654,0.0013785714285714315,BULLISH,TREND,DOWN,small
1774523399999,KATUSDT,SELL,1m,0.01441,0.01468,0.01413,0.01386,0.01358,0.6454409690200464,37.07806843487852,-0.00026000000000000155,-0.00037000000000000227,0.004613919371697108,0.00013142857142857127,BEARISH,RANGE,UP,small
1774523819999,DYMUSDT,BUY,1m,0.03172,0.03108,0.03235,0.03298,0.03362,0.731,99.22124937840809,0.002319999999999999,0.0014300000000000007,0.007068532329886434,0.0003507142857142858,BULLISH,TREND,UP,small
1774524659999,CYSUSDT,BUY,1m,0.3543,0.3479,0.3606,0.367,0.3734,0.6969504892823862,61.66131427289461,0.01529999999999998,0.018500000000000016,0.008644977469215963,0.004685714285714281,BULLISH,RANGE,DOWN,small
1774525619999,MUSDT,SELL,1m,2.1333,2.1759,2.0906,2.0479,2.0053,0.731,14.501777553159272,-0.05899999999999972,0.02120000000000033,0.003898368018051059,0.022428571428571433,NEUTRAL,TREND,DOWN,small
1774525619999,BEATUSDT,BUY,1m,0.5271,0.5176,0.5365,0.546,0.5555,0.7229907085607177,67.26340302589162,0.021299999999999986,0.01970000000000005,0.006128970174256434,0.006592857142857166,BULLISH,RANGE,DOWN,small
1774526879999,CYSUSDT,BUY,1m,0.3476,0.3413,0.3538,0.3601,0.3663,0.731,68.88886209877592,0.014000000000000012,-0.010799999999999976,0.010469869192240962,0.005671428571428562,BEARISH,RANGE,DOWN,small
1774527839999,MUSDT,SELL,1m,2.094,2.1337,2.0542,2.0144,1.9746,0.7041667978769615,18.30708409154363,-0.06709999999999994,-0.020999999999999908,0.004075505060394081,0.016500000000000053,NEUTRAL,TREND,DOWN,small
1774528079999,BASUSDT,SELL,1m,0.009977,0.010176,0.009777,0.009577,0.009378,0.731,5.800369831580426,-0.00041799999999999997,0.00033600000000000123,0.006120507851285503,0.00011392857142857161,BEARISH,TREND,DOWN,small
1774528079999,ONUSDT,SELL,1m,0.10184,0.10377,0.0999,0.09797,0.09603,0.731,18.523840906834508,-0.002570000000000003,-4.9999999999980616e-05,0.00545230245198704,0.0007907142857142845,NEUTRAL,TREND,DOWN,small
1774528559999,UBUSDT,SELL,1m,0.02842,0.02898,0.02785,0.02728,0.02671,0.731,29.565037430206942,-0.0009799999999999982,-0.00033999999999999655,0.007509446533423102,0.0003992857142857141,BEARISH,TREND,DOWN,small
1774528739999,OPENUSDT,SELL,1m,0.1756,0.1789,0.1722,0.1689,0.1655,0.660774217481383,25.640979618754542,-0.003899999999999987,-0.002999999999999975,0.0032139425244021003,0.0009642857142857092,BEARISH,RANGE,DOWN,small
1774528739999,KITEUSDT,SELL,1m,0.21353,0.21758,0.20947,0.20541,0.20135,0.731,25.095386322957168,-0.006269999999999998,-0.004159999999999997,0.004607516781871598,0.001317142857142858,BULLISH,RANGE,DOWN,small
