timestamp_ms,timestamp_iso,event,symbol,side,qty,entry_price,exit_price,pnl_pct,reason
1774520721827,2026-03-26 10:25:21,ENTRY,KNCUSDT,BUY,135.40961408259986,0.1477,,,ENTRY
1774520900711,2026-03-26 10:28:20,EXIT,KNCUSDT,SELL,135.40961408259986,0.1477,0.1539,4.197698036560603,TP_2
1774523796728,2026-03-26 11:16:36,ENTRY,DYMUSDT,BUY,630.517023959647,0.03172,,,ENTRY
1774523972314,2026-03-26 11:19:32,EXIT,DYMUSDT,SELL,630.517023959647,0.03172,0.03054,-3.720050441361908,SL
1774528100165,2026-03-26 12:28:20,ENTRY,BASUSDT,SELL,2004.6106043900973,0.009977,,,ENTRY
1774528161762,2026-03-26 12:29:21,ENTRY,ONUSDT,SELL,196.38648860958367,0.10184,,,ENTRY
1774528303957,2026-03-26 12:31:43,EXIT,BASUSDT,BUY,2004.6106043900973,0.009977,0.010317,-3.4078380274631654,SL
1774528601735,2026-03-26 12:36:41,ENTRY,UBUSDT,SELL,703.7297677691766,0.02842,,,ENTRY
1774528938091,2026-03-26 12:42:18,ENTRY,OGNUSDT,BUY,829.8755186721992,0.0241,,,ENTRY
1774528966553,2026-03-26 12:42:46,EXIT,UBUSDT,BUY,351.8648838845883,0.02842,0.02773,2.427867698803658,TP_1
1774529597044,2026-03-26 12:53:17,EXIT,ONUSDT,BUY,196.38648860958367,0.10184,0.10507,-3.171641791044773,SL
1774529597048,2026-03-26 12:53:17,EXIT,UBUSDT,BUY,351.8648838845883,0.02842,0.02952,-3.8705137227304722,SL
1774529657806,2026-03-26 12:54:17,EXIT,OGNUSDT,SELL,829.8755186721992,0.0241,0.0228,-5.3941908713692905,SL
1774529837167,2026-03-26 12:57:17,ENTRY,GTCUSDT,BUY,217.3913043478261,0.092,,,ENTRY
1774530011382,2026-03-26 13:00:11,EXIT,GTCUSDT,SELL,217.3913043478261,0.092,0.088,-4.347826086956526,SL
1774532390634,2026-03-26 13:39:50,ENTRY,COLLECTUSDT,SELL,382.99502106472613,0.05222,,,ENTRY
1774532582456,2026-03-26 13:43:02,ENTRY,PARTIUSDT,BUY,231.45469274389538,0.08641,,,ENTRY
1774532767227,2026-03-26 13:46:07,ENTRY,UBUSDT,BUY,713.2667617689016,0.02804,,,ENTRY
1774532956794,2026-03-26 13:49:16,EXIT,PARTIUSDT,SELL,231.45469274389538,0.08641,0.09235,6.874204374493694,TP_2
1774533002593,2026-03-26 13:50:02,EXIT,UBUSDT,SELL,713.2667617689016,0.02804,0.02906,3.637660485021398,TP_2
1774533037911,2026-03-26 13:50:37,ENTRY,BASUSDT,SELL,2298.8505747126437,0.0087,,,ENTRY
1774533069266,2026-03-26 13:51:09,ENTRY,FOLKSUSDT,BUY,17.24137931034483,1.16,,,ENTRY
1774533244491,2026-03-26 13:54:04,ENTRY,CELRUSDT,BUY,7220.216606498195,0.00277,,,ENTRY
1774533261458,2026-03-26 13:54:21,EXIT,COLLECTUSDT,BUY,382.99502106472613,0.05222,0.05498,-5.285331290693218,SL
1774533535586,2026-03-26 13:58:55,ENTRY,PTBUSDT,SELL,11086.474501108647,0.001804,,,ENTRY
1774534433893,2026-03-26 14:13:53,EXIT,BASUSDT,BUY,2298.8505747126437,0.0087,0.009162,-5.310344827586214,SL
1774535630367,2026-03-26 14:33:50,EXIT,PTBUSDT,BUY,11086.474501108647,0.001804,0.001717,4.822616407982264,TP_2
1774537351046,2026-03-26 15:02:31,ENTRY,PTBUSDT,SELL,13559.322033898305,0.001475,,,ENTRY
1774537585073,2026-03-26 15:06:25,ENTRY,BTRUSDT,BUY,522.1932114882507,0.0383,,,ENTRY
1774537780448,2026-03-26 15:09:40,EXIT,PTBUSDT,BUY,13559.322033898305,0.001475,0.001573,-6.644067796610169,SL
1774538364743,2026-03-26 15:19:24,ENTRY,APRUSDT,SELL,135.82342954159594,0.14725,,,ENTRY
1774538707619,2026-03-26 15:25:07,ENTRY,ENJUSDT,BUY,923.3610341643583,0.02166,,,ENTRY
1774538759109,2026-03-26 15:25:59,EXIT,FOLKSUSDT,SELL,17.24137931034483,1.16,1.198,3.2758620689655205,TP_2
1774538859273,2026-03-26 15:27:39,EXIT,ENJUSDT,SELL,923.3610341643583,0.02166,0.02099,-3.0932594644505866,SL
1774540597090,2026-03-26 15:56:37,EXIT,BTRUSDT,SELL,522.1932114882507,0.0383,0.03701,-3.368146214099215,SL
1774540776031,2026-03-26 15:59:36,EXIT,CELRUSDT,SELL,7220.216606498195,0.00277,0.00268,-3.2490974729241806,SL
1774540958517,2026-03-26 16:02:38,ENTRY,ONUSDT,BUY,171.40898183064792,0.11668,,,ENTRY
1774541571275,2026-03-26 16:12:51,EXIT,ONUSDT,SELL,171.40898183064792,0.11668,0.11091,-4.945149125814202,SL
1774542879530,2026-03-26 16:34:39,ENTRY,BLESSUSDT,SELL,2986.857825567503,0.006696,,,ENTRY
1774543197589,2026-03-26 16:39:57,EXIT,BLESSUSDT,BUY,2986.857825567503,0.006696,0.006458,3.5543608124253208,TP_2
1774544239516,2026-03-26 16:57:19,ENTRY,UBUSDT,SELL,769.5267410542516,0.02599,,,ENTRY
1774544451936,2026-03-26 17:00:51,EXIT,UBUSDT,BUY,769.5267410542516,0.02599,0.02722,-4.732589457483655,SL
